team_name,team_abbreviation,season_id,team_id_pre,wl_pre,fgm_pre,fga_pre,fg_pct_pre,fg3m_pre,fg3a_pre,fg3_pct_pre,ftm_pre,fta_pre,ft_pct_pre,oreb_pre,dreb_pre,reb_pre,ast_pre,stl_pre,blk_pre,tov_pre,pf_pre,pts_pre,plus_minus_pre,game_id_pre,games_played_pre,team_id_post,wl_post,fgm_post,fga_post,fg_pct_post,fg3m_post,fg3a_post,fg3_pct_post,ftm_post,fta_post,ft_pct_post,oreb_post,dreb_post,reb_post,ast_post,stl_post,blk_post,tov_post,pf_post,pts_post,plus_minus_post,game_id_post,games_played_post,winner,mvp_number,all_defensive,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,playoff_eff,pretrade_eff,posttrade_eff,elo_score,all_star_number
Milwaukee Bucks,MIL,22009,1610612749.0,0.46153846153846156,37.57692307692308,86.65384615384616,0.4348846153846154,7.788461538461538,21.53846153846154,0.3624807692307692,15.115384615384615,20.46153846153846,0.7280384615384615,12.038461538461538,31.01923076923077,43.05769230769231,21.173076923076923,6.980769230769231,4.480769230769231,13.384615384615385,22.884615384615383,98.0576923076923,-0.2692307692307692,20900413.076923076,52.0,1610612749.0,0.7333333333333333,36.53333333333333,83.06666666666666,0.43993333333333334,8.0,23.1,0.3482,15.933333333333334,20.366666666666667,0.7818,11.3,31.566666666666666,42.86666666666667,21.3,7.233333333333333,5.066666666666666,12.966666666666667,21.1,97.0,5.1,20901017.0,30.0,0,0,0,7,240.0,33.7,79.6,0.424,6.6,21.3,0.309,27.1,58.3,0.466,16.0,19.9,0.806,11.1,28.0,39.1,16.3,6.3,3.3,12.4,21.0,90.0,92.80000000000004,105.9423076923077,109.53333333333333,1501.1926795069378,0
Milwaukee Bucks,MIL,22012,1610612749.0,0.49056603773584906,37.679245283018865,86.90566037735849,0.43450943396226416,6.471698113207547,18.58490566037736,0.34741509433962264,15.81132075471698,21.641509433962263,0.730566037735849,13.0,30.547169811320753,43.54716981132076,22.150943396226417,8.433962264150944,7.60377358490566,14.339622641509434,19.30188679245283,97.64150943396227,-1.0943396226415094,21200418.188679244,53.0,1610612749.0,0.41379310344827586,39.0,89.34482758620689,0.4377586206896552,8.89655172413793,23.620689655172413,0.371,14.241379310344827,19.06896551724138,0.7430689655172413,13.068965517241379,31.655172413793103,44.724137931034484,24.20689655172414,8.206896551724139,5.068965517241379,13.655172413793103,18.310344827586206,101.13793103448276,-2.2413793103448274,21201029.931034483,29.0,0,0,0,4,240.0,33.3,76.8,0.433,6.0,23.0,0.261,27.3,53.8,0.507,12.8,20.3,0.63,8.8,26.0,34.8,19.8,10.0,2.5,16.3,19.8,85.3,85.10000000000001,109.98113207547172,114.51724137931032,1493.4073868203538,0
Milwaukee Bucks,MIL,22014,1610612749.0,0.5660377358490566,37.9811320754717,81.50943396226415,0.4672452830188679,7.169811320754717,18.943396226415093,0.38179245283018864,16.056603773584907,20.77358490566038,0.7696415094339623,10.09433962264151,31.18867924528302,41.283018867924525,23.71698113207547,9.60377358490566,4.754716981132075,16.547169811320753,22.30188679245283,99.18867924528301,2.018867924528302,21400390.96226415,53.0,1610612749.0,0.3793103448275862,36.89655172413793,82.82758620689656,0.4488620689655172,5.689655172413793,17.103448275862068,0.331,15.89655172413793,21.82758620689655,0.7213448275862069,11.758620689655173,31.75862068965517,43.51724137931034,23.275862068965516,9.655172413793103,5.206896551724138,17.103448275862068,21.79310344827586,95.37931034482759,-2.4827586206896552,21401012.827586208,29.0,0,0,0,6,248.3,34.2,88.2,0.388,5.5,18.2,0.303,28.7,70.0,0.41,14.7,20.8,0.704,12.2,31.5,43.7,20.3,10.8,6.7,13.2,21.2,88.5,96.7,113.75471698113206,108.06896551724138,1455.8184398649305,0
Milwaukee Bucks,MIL,22016,1610612749.0,0.45454545454545453,39.6,82.83636363636364,0.47927272727272724,8.527272727272727,22.98181818181818,0.37583636363636364,17.945454545454545,23.654545454545456,0.7566909090909091,9.254545454545454,32.32727272727273,41.58181818181818,24.672727272727272,8.472727272727273,5.545454545454546,14.127272727272727,20.327272727272728,105.67272727272727,0.2727272727272727,21600434.6,55.0,1610612749.0,0.6296296296296297,37.18518518518518,79.96296296296296,0.4667777777777778,9.296296296296296,25.25925925925926,0.3657037037037037,15.777777777777779,19.925925925925927,0.7906296296296297,7.925925925925926,30.037037037037038,37.96296296296296,23.22222222222222,7.407407407407407,4.851851851851852,13.62962962962963,20.074074074074073,99.44444444444444,-1.1111111111111112,21601036.296296295,27.0,0,0,1,6,240.0,34.8,78.2,0.446,9.0,21.7,0.415,25.8,56.5,0.457,14.5,20.8,0.696,8.2,29.8,38.0,21.2,8.2,5.0,13.3,21.3,93.2,102.59999999999997,122.87272727272725,112.33333333333333,1483.1699858785648,0
Milwaukee Bucks,MIL,22018,1610612749.0,0.7547169811320755,43.56603773584906,90.37735849056604,0.48273584905660377,13.339622641509434,37.62264150943396,0.3545094339622642,17.28301886792453,22.528301886792452,0.7665283018867924,9.0,39.679245283018865,48.679245283018865,26.471698113207548,7.981132075471698,5.943396226415095,14.377358490566039,20.20754716981132,117.75471698113208,10.18867924528302,21800409.226415094,53.0,1610612749.0,0.6896551724137931,42.96551724137931,92.44827586206897,0.4659655172413793,13.724137931034482,39.310344827586206,0.3509310344827586,19.137931034482758,24.482758620689655,0.7815517241379311,9.827586206896552,41.827586206896555,51.6551724137931,25.275862068965516,6.620689655172414,5.896551724137931,12.931034482758621,18.517241379310345,118.79310344827586,6.448275862068965,21801015.655172415,29.0,0,1,2,15,243.3,39.8,88.4,0.45,12.8,38.1,0.336,27.0,50.3,0.536,20.4,28.0,0.729,10.1,41.8,51.9,25.0,6.7,6.4,12.9,21.8,112.8,133.7,140.39622641509436,140.48275862068965,1642.7944213822532,1
Milwaukee Bucks,MIL,22019,1610612749.0,0.8627450980392157,44.05882352941177,91.23529411764706,0.4844509803921569,13.803921568627452,38.372549019607845,0.3610588235294118,17.96078431372549,24.647058823529413,0.7242352941176471,9.588235294117647,42.27450980392157,51.86274509803921,26.274509803921568,7.470588235294118,6.411764705882353,14.666666666666666,19.19607843137255,119.88235294117646,12.411764705882353,21900375.352941178,51.0,1610612749.0,0.5454545454545454,41.5,90.22727272727273,0.4597727272727273,13.772727272727273,40.13636363636363,0.34209090909090906,19.09090909090909,24.681818181818183,0.7675909090909091,9.181818181818182,42.13636363636363,51.31818181818182,24.954545454545453,6.590909090909091,4.636363636363637,16.09090909090909,20.545454545454547,115.86363636363636,4.681818181818182,21901018.545454547,22.0,0,1,3,10,242.5,40.1,87.1,0.46,13.3,37.1,0.358,26.8,50.0,0.536,17.6,24.3,0.724,9.4,37.3,46.7,24.3,7.2,4.2,14.9,21.7,111.1,124.9,143.37254901960787,132.95454545454544,1707.9104823349116,2
Milwaukee Bucks,MIL,22020,1610612749.0,0.6744186046511628,44.651162790697676,91.6046511627907,0.48790697674418604,14.720930232558139,37.51162790697674,0.3882790697674419,15.953488372093023,21.302325581395348,0.7537674418604651,10.395348837209303,38.18604651162791,48.58139534883721,26.0,7.953488372093023,4.767441860465116,13.953488372093023,17.511627906976745,119.97674418604652,7.348837209302325,22000335.93023256,43.0,1610612749.0,0.5862068965517241,44.86206896551724,92.10344827586206,0.48817241379310344,13.96551724137931,36.41379310344828,0.38217241379310346,16.655172413793103,21.482758620689655,0.771206896551724,10.137931034482758,37.310344827586206,47.44827586206897,24.689655172413794,8.379310344827585,4.448275862068965,13.620689655172415,16.93103448275862,120.34482758620689,3.7241379310344827,22000857.655172415,29.0,1,0,2,23,242.2,42.1,91.1,0.462,11.2,35.0,0.321,30.9,56.1,0.55,14.9,20.8,0.718,12.8,36.1,49.0,22.8,7.8,4.2,12.7,18.0,110.3,126.50000000000001,141.02325581395348,139.6206896551724,1614.4889431860704,2
Milwaukee Bucks,MIL,22021,1610612749.0,0.6140350877192983,40.91228070175438,89.0,0.45994736842105266,14.24561403508772,39.280701754385966,0.3620350877192982,16.82456140350877,21.666666666666668,0.7747894736842105,10.280701754385966,36.26315789473684,46.54385964912281,23.43859649122807,7.7368421052631575,4.228070175438597,13.68421052631579,18.017543859649123,112.89473684210526,3.6842105263157894,22100413.92982456,57.0,1610612749.0,0.64,43.88,90.32,0.48696,13.64,36.48,0.37384,20.0,25.84,0.77384,10.16,36.92,47.08,24.96,7.28,3.4,12.8,18.68,121.4,2.6,22101043.72,25.0,0,0,2,12,240.0,38.5,88.0,0.438,10.6,32.3,0.327,27.9,55.7,0.501,15.2,20.8,0.731,9.8,40.7,50.4,20.8,6.3,4.5,13.8,19.2,102.8,115.90000000000002,128.22807017543857,139.04000000000002,1574.3415176756653,1
Minnesota Timberwolves,MIN,21996,1610612750.0,0.49056603773584906,35.264150943396224,78.71698113207547,0.4499433962264151,4.264150943396227,12.754716981132075,0.32333962264150945,20.20754716981132,26.754716981132077,0.7575849056603774,12.39622641509434,28.09433962264151,40.490566037735846,21.77358490566038,7.773584905660377,7.113207547169812,15.641509433962264,22.245283018867923,95.0,-1.830188679245283,29600381.58490566,53.0,1610612750.0,0.4827586206896552,36.827586206896555,78.06896551724138,0.47217241379310343,5.0,14.379310344827585,0.34975862068965513,19.517241379310345,26.275862068965516,0.7449310344827587,10.344827586206897,28.03448275862069,38.37931034482759,24.82758620689655,7.103448275862069,6.206896551724138,14.275862068965518,22.03448275862069,98.17241379310344,-0.8275862068965517,29600984.48275862,29.0,0,0,0,3,240.0,40.0,88.7,0.451,6.3,16.7,0.38,33.7,72.0,0.468,13.3,18.0,0.741,14.0,24.7,38.7,24.0,7.7,4.0,9.3,23.3,99.7,111.39999999999999,106.50943396226415,112.41379310344826,1444.2786028102453,0
Minnesota Timberwolves,MIN,21997,1610612750.0,0.5490196078431373,37.94117647058823,82.19607843137256,0.4630392156862745,3.0784313725490198,9.549019607843137,0.3044705882352941,22.470588235294116,30.03921568627451,0.7496666666666666,12.745098039215685,30.11764705882353,42.86274509803921,24.725490196078432,7.705882352941177,5.333333333333333,14.647058823529411,23.313725490196077,101.43137254901961,1.0588235294117647,29700379.23529412,51.0,1610612750.0,0.5483870967741935,39.41935483870968,85.54838709677419,0.46180645161290323,4.709677419354839,12.451612903225806,0.37912903225806455,17.0,23.258064516129032,0.7253870967741937,13.32258064516129,28.806451612903224,42.12903225806452,26.032258064516128,7.935483870967742,5.0,12.612903225806452,22.35483870967742,100.54838709677419,0.12903225806451613,29700965.70967742,31.0,0,0,0,5,240.0,33.2,79.8,0.416,7.4,19.6,0.378,25.8,60.2,0.429,16.4,20.4,0.804,13.6,25.8,39.4,23.2,7.4,3.6,14.0,22.6,90.2,99.19999999999999,115.58823529411767,116.6451612903226,1497.235700868055,2
Minnesota Timberwolves,MIN,21998,1610612750.0,0.631578947368421,37.21052631578947,88.42105263157895,0.42357894736842105,2.0526315789473686,8.052631578947368,0.26957894736842103,18.42105263157895,24.68421052631579,0.7383157894736843,15.894736842105264,28.63157894736842,44.526315789473685,24.57894736842105,8.842105263157896,7.052631578947368,12.789473684210526,24.263157894736842,94.89473684210526,4.421052631578948,29800139.63157895,19.0,1610612750.0,0.41935483870967744,36.483870967741936,85.38709677419355,0.4277741935483871,2.6774193548387095,8.290322580645162,0.30722580645161296,16.096774193548388,21.741935483870968,0.7335483870967743,14.580645161290322,27.35483870967742,41.935483870967744,24.225806451612904,8.32258064516129,4.451612903225806,12.838709677419354,23.35483870967742,91.74193548387096,-2.096774193548387,29800494.967741936,31.0,0,0,0,4,240.0,32.0,80.8,0.396,2.5,8.0,0.313,29.5,72.8,0.405,14.0,18.3,0.767,14.3,29.3,43.5,18.8,6.5,6.0,13.8,24.0,80.5,88.40000000000002,109.63157894736841,103.29032258064514,1513.6063314095825,1
Minnesota Timberwolves,MIN,21999,1610612750.0,0.5660377358490566,38.83018867924528,83.94339622641509,0.46518867924528307,2.6226415094339623,8.075471698113208,0.33728301886792456,17.22641509433962,22.30188679245283,0.7757358490566038,11.943396226415095,30.20754716981132,42.15094339622642,26.69811320754717,7.283018867924528,5.622641509433962,13.924528301886792,23.22641509433962,97.50943396226415,1.5471698113207548,29900418.301886793,53.0,1610612750.0,0.6896551724137931,40.275862068965516,84.86206896551724,0.47544827586206895,3.7586206896551726,9.931034482758621,0.37396551724137933,16.06896551724138,20.24137931034483,0.7918275862068966,13.206896551724139,30.0,43.206896551724135,27.24137931034483,8.137931034482758,5.0344827586206895,13.827586206896552,23.517241379310345,100.37931034482759,4.310344827586207,29900983.275862068,29.0,0,0,1,4,240.0,34.3,76.5,0.448,3.0,9.8,0.308,31.3,66.8,0.468,13.8,17.5,0.786,10.3,24.8,35.0,23.5,6.0,4.0,11.8,23.8,85.3,96.10000000000001,115.15094339622647,121.41379310344827,1520.9930946683094,0
Minnesota Timberwolves,MIN,22000,1610612750.0,0.5818181818181818,37.981818181818184,83.43636363636364,0.4559818181818182,3.709090909090909,10.909090909090908,0.33372727272727276,16.927272727272726,21.30909090909091,0.7938181818181818,12.018181818181818,30.09090909090909,42.10909090909091,24.90909090909091,8.163636363636364,5.490909090909091,14.345454545454546,23.6,96.6,1.1272727272727272,20000389.636363637,55.0,1610612750.0,0.5555555555555556,39.22222222222222,84.51851851851852,0.4645185185185185,4.37037037037037,11.148148148148149,0.4000740740740741,16.037037037037038,20.925925925925927,0.764,12.62962962962963,30.185185185185187,42.81481481481482,26.40740740740741,8.62962962962963,5.703703703703703,12.851851851851851,22.296296296296298,98.85185185185185,1.8148148148148149,20000994.740740743,27.0,0,0,1,4,240.0,30.8,79.5,0.387,3.0,10.0,0.3,27.8,69.5,0.399,17.5,21.5,0.814,11.0,31.5,42.5,18.5,7.5,5.8,12.8,24.3,82.0,90.80000000000001,113.0909090909091,119.37037037037035,1549.4872828181665,1
Minnesota Timberwolves,MIN,22001,1610612750.0,0.6666666666666666,39.75925925925926,85.74074074074075,0.4653888888888889,4.851851851851852,12.925925925925926,0.38525925925925925,16.537037037037038,20.87037037037037,0.7902962962962964,13.11111111111111,31.833333333333332,44.94444444444444,25.333333333333332,6.944444444444445,5.407407407407407,13.277777777777779,21.074074074074073,100.9074074074074,4.574074074074074,20100398.462962963,54.0,1610612750.0,0.5,36.714285714285715,80.60714285714286,0.45764285714285713,4.785714285714286,12.464285714285714,0.3928928571428571,18.071428571428573,22.392857142857142,0.8131785714285715,12.535714285714286,30.107142857142858,42.642857142857146,22.321428571428573,5.321428571428571,4.821428571428571,13.571428571428571,21.464285714285715,96.28571428571429,1.0714285714285714,20100983.60714286,28.0,0,0,1,3,240.0,36.0,81.0,0.444,5.0,12.7,0.395,31.0,68.3,0.454,25.0,34.7,0.721,14.3,35.0,49.3,16.0,5.7,2.7,15.7,27.0,102.0,105.29999999999998,119.94444444444446,109.60714285714292,1588.9181416731797,1
Minnesota Timberwolves,MIN,22002,1610612750.0,0.6181818181818182,38.09090909090909,83.2,0.4576181818181818,3.1818181818181817,8.763636363636364,0.3451636363636364,17.963636363636365,23.4,0.7639454545454546,11.89090909090909,31.745454545454546,43.63636363636363,24.69090909090909,6.927272727272728,5.490909090909091,14.036363636363637,21.327272727272728,97.32727272727273,1.690909090909091,20200393.87272727,55.0,1610612750.0,0.6296296296296297,39.888888888888886,82.70370370370371,0.4834444444444444,4.481481481481482,11.925925925925926,0.3964814814814815,15.481481481481481,19.962962962962962,0.7739259259259259,11.296296296296296,32.148148148148145,43.44444444444444,26.37037037037037,6.37037037037037,4.851851851851852,13.037037037037036,19.666666666666668,99.74074074074075,2.8518518518518516,20200970.222222224,27.0,0,0,1,6,244.2,37.5,81.0,0.463,4.7,14.0,0.333,32.8,67.0,0.49,20.8,25.8,0.806,8.8,33.3,42.2,22.0,6.8,3.5,15.8,24.2,100.5,110.7,113.49090909090913,120.44444444444449,1560.30902567497,2
Minnesota Timberwolves,MIN,22003,1610612750.0,0.7222222222222222,37.68518518518518,80.55555555555556,0.4679259259259259,3.574074074074074,10.185185185185185,0.35803703703703704,16.62962962962963,21.09259259259259,0.7887407407407407,10.462962962962964,31.72222222222222,42.18518518518518,23.64814814814815,6.907407407407407,5.722222222222222,12.648148148148149,21.166666666666668,95.57407407407408,5.648148148148148,20300398.166666668,54.0,1610612750.0,0.6785714285714286,35.642857142857146,79.32142857142857,0.45121428571428573,4.75,12.392857142857142,0.3687142857142857,16.535714285714285,21.571428571428573,0.7739285714285715,11.071428571428571,33.285714285714285,44.357142857142854,21.892857142857142,6.714285714285714,5.464285714285714,12.714285714285714,21.0,92.57142857142857,5.178571428571429,20300982.17857143,28.0,0,1,1,18,241.4,33.9,77.1,0.441,5.9,15.2,0.387,28.1,61.8,0.454,18.2,23.3,0.78,9.7,32.3,42.0,19.3,6.6,5.2,15.0,24.3,91.9,101.70000000000002,114.05555555555557,109.57142857142858,1619.5218062928325,1
Minnesota Timberwolves,MIN,22021,1610612750.0,0.5272727272727272,40.981818181818184,91.69090909090909,0.4472909090909091,14.49090909090909,41.41818181818182,0.3511818181818182,16.436363636363637,21.472727272727273,0.7637454545454545,12.072727272727272,32.90909090909091,44.981818181818184,25.01818181818182,8.727272727272727,5.781818181818182,14.545454545454545,21.745454545454546,112.89090909090909,1.7272727272727273,22100424.654545456,55.0,1610612750.0,0.6296296296296297,42.851851851851855,89.44444444444444,0.4802222222222222,15.333333333333334,41.03703703703704,0.37592592592592594,21.11111111111111,26.40740740740741,0.8018518518518518,9.518518518518519,32.96296296296296,42.48148148148148,27.037037037037038,8.925925925925926,5.2592592592592595,13.88888888888889,21.85185185185185,122.14814814814815,4.481481481481482,22101020.37037037,27.0,0,0,0,6,240.0,36.3,82.0,0.443,13.8,35.7,0.388,22.5,46.3,0.486,22.7,28.0,0.81,7.0,33.0,40.0,22.8,8.2,7.8,17.7,26.8,109.2,119.3,127.10909090909091,140.07407407407408,1523.1509753635014,0
New Jersey Nets,NJN,21991,1610612751.0,0.4230769230769231,42.13461538461539,92.63461538461539,0.45628846153846153,2.5,7.096153846153846,0.3516538461538462,17.134615384615383,23.365384615384617,0.7347307692307693,17.96153846153846,28.78846153846154,46.75,23.173076923076923,8.98076923076923,7.5576923076923075,16.28846153846154,22.923076923076923,103.90384615384616,-3.173076923076923,29100354.884615384,52.0,1610612751.0,0.6,42.733333333333334,92.1,0.46523333333333333,3.1333333333333333,10.033333333333333,0.3095333333333333,19.333333333333332,26.466666666666665,0.7253333333333334,19.266666666666666,29.833333333333332,49.1,24.4,8.966666666666667,7.4,16.9,21.4,107.93333333333334,0.8666666666666667,29100911.166666668,30.0,0,0,0,4,240.0,42.0,95.3,0.441,3.0,10.3,0.293,39.0,85.0,0.459,14.8,20.8,0.711,16.0,24.8,40.8,25.8,10.8,7.8,13.3,28.3,101.8,114.40000000000005,117.34615384615387,124.4,1438.617893913842,0
New Jersey Nets,NJN,21992,1610612751.0,0.5652173913043478,40.108695652173914,87.23913043478261,0.4613260869565217,1.891304347826087,5.130434782608695,0.359,22.23913043478261,28.608695652173914,0.7824782608695652,16.065217391304348,30.434782608695652,46.5,21.891304347826086,8.630434782608695,5.869565217391305,16.08695652173913,23.67391304347826,104.34782608695652,0.8043478260869565,29200290.239130434,46.0,1610612751.0,0.4722222222222222,39.638888888888886,85.30555555555556,0.4662222222222222,1.8888888888888888,7.0,0.23169444444444443,19.694444444444443,26.166666666666668,0.7478333333333333,15.333333333333334,30.72222222222222,46.05555555555556,24.02777777777778,8.222222222222221,7.027777777777778,15.722222222222221,22.305555555555557,100.86111111111111,1.8333333333333333,29200848.444444444,36.0,0,0,0,5,240.0,37.8,79.6,0.475,3.0,8.2,0.366,34.8,71.4,0.487,15.0,18.8,0.798,11.0,28.0,39.0,21.8,8.4,6.4,17.0,20.8,93.6,106.60000000000002,117.65217391304347,118.33333333333331,1529.3844817980664,0
New Jersey Nets,NJN,21993,1610612751.0,0.5192307692307693,38.76923076923077,87.6923076923077,0.4420576923076923,2.269230769230769,7.634615384615385,0.29494230769230767,22.057692307692307,28.98076923076923,0.7666730769230768,16.48076923076923,31.365384615384617,47.84615384615385,22.346153846153847,7.884615384615385,7.25,14.307692307692308,20.78846153846154,101.86538461538461,1.4423076923076923,29300350.076923076,52.0,1610612751.0,0.6,38.43333333333333,85.16666666666667,0.4514333333333333,3.5,9.533333333333333,0.35523333333333335,25.1,32.93333333333333,0.7721333333333333,14.766666666666667,30.833333333333332,45.6,24.6,9.533333333333333,6.633333333333334,13.933333333333334,20.4,105.46666666666667,3.5,29300905.566666666,30.0,0,0,0,4,246.3,26.8,75.0,0.357,3.3,12.5,0.26,23.5,62.5,0.376,29.8,37.5,0.793,14.0,29.3,43.3,15.8,7.3,7.8,17.3,26.3,86.5,87.50000000000004,117.0384615384615,123.33333333333331,1527.4883419785292,0
New Jersey Nets,NJN,21997,1610612751.0,0.5849056603773585,36.886792452830186,84.71698113207547,0.4362641509433962,4.132075471698113,12.339622641509434,0.3303962264150943,21.50943396226415,29.566037735849058,0.7303584905660377,16.754716981132077,26.245283018867923,43.0,20.528301886792452,9.60377358490566,4.056603773584905,14.528301886792454,23.452830188679247,99.41509433962264,2.7169811320754715,29700383.471698113,53.0,1610612751.0,0.41379310344827586,37.93103448275862,84.06896551724138,0.45348275862068965,3.1379310344827585,9.758620689655173,0.2960344827586207,21.03448275862069,27.03448275862069,0.7797586206896552,15.724137931034482,25.724137931034484,41.44827586206897,20.586206896551722,9.241379310344827,3.413793103448276,14.137931034482758,23.24137931034483,100.03448275862068,-0.5172413793103449,29700968.655172415,29.0,0,0,0,3,248.3,37.0,78.7,0.47,2.3,7.3,0.318,34.7,71.3,0.486,18.7,24.7,0.757,12.3,27.0,39.3,16.7,7.0,3.3,13.3,26.0,95.0,100.30000000000001,106.18867924528303,108.44827586206895,1512.2669070182092,0
New Jersey Nets,NJN,22001,1610612751.0,0.6792452830188679,37.41509433962264,84.11320754716981,0.44616981132075473,4.830188679245283,14.283018867924529,0.3294528301886792,17.58490566037736,23.754716981132077,0.7429811320754717,13.075471698113208,31.37735849056604,44.45283018867924,24.39622641509434,8.50943396226415,6.3584905660377355,14.622641509433961,21.245283018867923,97.24528301886792,5.39622641509434,20100392.150943395,53.0,1610612751.0,0.5517241379310345,36.51724137931034,81.3103448275862,0.449,5.068965517241379,15.068965517241379,0.3312413793103448,16.20689655172414,22.344827586206897,0.7257241379310344,11.931034482758621,29.379310344827587,41.310344827586206,24.03448275862069,9.137931034482758,5.275862068965517,14.275862068965518,20.96551724137931,94.3103448275862,1.896551724137931,20100975.103448275,29.0,0,0,1,20,242.5,35.9,82.9,0.432,4.2,14.6,0.285,31.7,68.4,0.464,19.5,26.9,0.726,12.4,30.4,42.7,21.3,7.9,5.5,14.2,24.5,95.4,104.20000000000003,113.47169811320758,108.86206896551724,1533.489579191732,1
New Jersey Nets,NJN,22002,1610612751.0,0.6727272727272727,35.49090909090909,80.34545454545454,0.44352727272727277,4.472727272727273,12.727272727272727,0.35,21.036363636363635,28.0,0.7539272727272728,11.909090909090908,30.98181818181818,42.89090909090909,22.472727272727273,8.818181818181818,4.709090909090909,14.763636363636364,22.12727272727273,96.49090909090908,6.890909090909091,20200392.254545454,55.0,1610612751.0,0.4444444444444444,35.333333333333336,80.22222222222223,0.441,3.7037037037037037,12.62962962962963,0.2942592592592593,18.703703703703702,24.25925925925926,0.7712962962962963,12.444444444444445,30.51851851851852,42.96296296296296,24.11111111111111,8.592592592592593,4.2592592592592595,14.814814814814815,20.555555555555557,93.07407407407408,1.8148148148148149,20200987.592592593,27.0,0,0,1,20,243.8,34.2,80.6,0.425,4.7,13.3,0.35,29.6,67.3,0.439,20.6,27.1,0.762,13.6,31.5,45.1,21.3,7.5,4.3,15.2,25.1,93.7,103.80000000000004,108.8,107.74074074074075,1603.1322020326206,1
New Jersey Nets,NJN,22003,1610612751.0,0.6153846153846154,34.25,78.40384615384616,0.43688461538461537,4.461538461538462,13.346153846153847,0.3380192307692308,17.48076923076923,22.98076923076923,0.76,10.596153846153847,29.865384615384617,40.46153846153846,24.615384615384617,9.01923076923077,4.0576923076923075,14.365384615384615,20.73076923076923,90.4423076923077,3.6923076923076925,20300386.0,52.0,1610612751.0,0.5,34.4,76.5,0.45030000000000003,4.833333333333333,14.3,0.32553333333333334,16.3,22.033333333333335,0.7258333333333333,10.366666666666667,30.666666666666668,41.03333333333333,24.3,8.0,3.7,15.333333333333334,21.466666666666665,89.93333333333334,0.43333333333333335,20300986.966666665,30.0,0,0,1,11,246.8,30.8,72.8,0.423,4.5,16.4,0.272,26.4,56.5,0.467,22.1,30.3,0.73,10.6,32.1,42.7,20.5,8.6,5.4,18.5,26.0,88.2,96.7,104.5769230769231,103.80000000000001,1556.431907290401,1
New Jersey Nets,NJN,22004,1610612751.0,0.41818181818181815,33.07272727272727,77.56363636363636,0.4282909090909091,4.963636363636364,13.363636363636363,0.36852727272727276,18.745454545454546,24.563636363636363,0.7676545454545454,10.054545454545455,29.69090909090909,39.74545454545454,20.90909090909091,7.527272727272727,4.3090909090909095,14.763636363636364,24.836363636363636,89.85454545454546,-3.9454545454545453,20400411.581818182,55.0,1610612751.0,0.7037037037037037,34.592592592592595,79.74074074074075,0.433962962962963,6.0,17.333333333333332,0.3422222222222222,19.40740740740741,25.48148148148148,0.7771481481481481,11.185185185185185,27.925925925925927,39.111111111111114,23.037037037037038,8.74074074074074,2.6296296296296298,13.037037037037036,22.925925925925927,94.5925925925926,3.4814814814814814,20401009.703703705,27.0,0,0,1,4,252.5,33.5,84.8,0.395,6.3,21.5,0.291,27.3,63.3,0.431,23.5,31.3,0.752,13.0,29.8,42.8,21.3,7.5,1.3,13.0,30.8,96.8,97.60000000000002,97.27272727272727,103.85185185185182,1452.5176710631276,2
New Jersey Nets,NJN,22005,1610612751.0,0.5660377358490566,34.0,76.45283018867924,0.4451132075471698,5.60377358490566,16.452830188679247,0.33101886792452834,20.37735849056604,27.22641509433962,0.746867924528302,10.0,30.37735849056604,40.37735849056604,22.830188679245282,7.113207547169812,3.188679245283019,14.0,23.67924528301887,93.98113207547169,0.5283018867924528,20500405.13207547,53.0,1610612751.0,0.6551724137931034,33.6551724137931,78.10344827586206,0.4318620689655172,6.206896551724138,19.82758620689655,0.31210344827586206,19.93103448275862,25.655172413793103,0.774103448275862,10.068965517241379,32.03448275862069,42.10344827586207,23.24137931034483,6.241379310344827,3.7586206896551726,13.0,22.344827586206897,93.44827586206897,2.896551724137931,20501022.24137931,29.0,0,0,1,11,240.0,34.3,75.8,0.452,5.4,17.5,0.307,28.9,58.4,0.495,20.3,26.6,0.761,10.0,28.6,38.6,22.1,6.9,2.5,12.7,26.6,94.2,103.80000000000001,104.18867924528305,105.62068965517244,1553.3532813611089,1
New Jersey Nets,NJN,22006,1610612751.0,0.45454545454545453,35.78181818181818,78.18181818181819,0.45725454545454547,6.8,19.381818181818183,0.3422909090909091,18.963636363636365,26.09090909090909,0.7262909090909091,10.309090909090909,30.272727272727273,40.58181818181818,23.254545454545454,6.381818181818182,3.1272727272727274,14.763636363636364,22.818181818181817,97.32727272727273,-1.2545454545454546,20600414.78181818,55.0,1610612751.0,0.5925925925925926,35.0,77.0,0.4557037037037037,8.703703703703704,22.59259259259259,0.37277777777777776,19.37037037037037,26.59259259259259,0.7316296296296296,9.444444444444445,31.85185185185185,41.2962962962963,25.296296296296298,5.481481481481482,3.740740740740741,14.814814814814815,22.74074074074074,98.07407407407408,0.2222222222222222,20601024.62962963,27.0,0,0,1,12,240.0,32.6,73.3,0.444,7.7,20.8,0.368,24.9,52.5,0.475,17.3,23.3,0.743,8.6,31.3,39.8,23.0,6.3,2.9,16.1,21.2,90.2,99.40000000000003,106.38181818181816,109.85185185185188,1505.9941693015917,1
